rental_id,rental_date,customer_id,film_id,payment_date,amount,tax
395,27-05-2005 11:45,575,164,27-05-2005 11:45,0.99,NULL
396,27-05-2005 11:47,112,228,27-05-2005 11:47,0.99,NULL
397,27-05-2005 12:29,544,912,27-05-2005 12:29,2.99,1
398,27-05-2005 12:44,422,367,27-05-2005 12:44,0.99,1
399,27-05-2005 12:48,204,120,27-05-2005 12:48,4.99,0.5
400,27-05-2005 12:51,249,57,27-05-2005 12:51,2.99,1
401,27-05-2005 12:57,46,471,27-05-2005 12:57,2.99,1
402,27-05-2005 13:17,354,101,27-05-2005 13:17,0.99,1
403,27-05-2005 13:28,424,868,27-05-2005 13:28,0.99,1
404,27-05-2005 13:31,168,285,27-05-2005 13:31,0.99,1
405,27-05-2005 13:32,272,891,27-05-2005 13:32,6.99,1
406,27-05-2005 13:46,381,462,27-05-2005 13:46,2.99,NULL
407,27-05-2005 13:57,44,240,27-05-2005 13:57,2.99,1
408,27-05-2005 13:57,84,314,27-05-2005 13:57,0.99,NULL
409,27-05-2005 14:10,220,797,27-05-2005 14:10,0.99,NULL
410,27-05-2005 14:11,506,873,27-05-2005 14:11,3.99,NULL
411,27-05-2005 14:14,388,314,27-05-2005 14:14,4.99,NULL
412,27-05-2005 14:17,375,307,27-05-2005 14:17,4.99,NULL
413,27-05-2005 14:45,307,770,27-05-2005 14:45,4.99,1
414,27-05-2005 14:48,219,228,27-05-2005 14:48,0.99,NULL
415,27-05-2005 14:51,304,809,27-05-2005 14:51,0.99,NULL
416,27-05-2005 15:02,222,517,27-05-2005 15:02,0.99,1
417,27-05-2005 15:07,475,487,27-05-2005 15:07,4.99,NULL
418,27-05-2005 15:13,151,673,27-05-2005 15:13,5.99,1
419,27-05-2005 15:15,77,552,27-05-2005 15:15,1.99,1
420,27-05-2005 15:19,93,135,27-05-2005 15:19,6.99,1
421,27-05-2005 15:30,246,654,27-05-2005 15:30,8.99,1
422,27-05-2005 15:31,150,254,27-05-2005 15:31,3.99,NULL
423,27-05-2005 15:32,284,387,27-05-2005 15:32,0.99,NULL
424,27-05-2005 15:34,35,618,27-05-2005 15:34,6.99,NULL
425,27-05-2005 15:51,182,331,27-05-2005 15:51,3.99,NULL
426,27-05-2005 15:56,522,245,27-05-2005 15:56,5.99,NULL
427,27-05-2005 16:10,288,366,27-05-2005 16:10,6.99,NULL
428,27-05-2005 16:10,161,735,27-05-2005 16:10,2.99,NULL
429,27-05-2005 16:21,498,25,27-05-2005 16:21,8.99,NULL
430,27-05-2005 16:22,190,417,27-05-2005 16:22,4.99,NULL
431,27-05-2005 16:31,334,984,27-05-2005 16:31,8.99,NULL
432,27-05-2005 16:40,46,248,27-05-2005 16:40,4.99,1
433,27-05-2005 16:40,574,951,27-05-2005 16:40,0.99,0.5
434,27-05-2005 16:54,246,738,27-05-2005 16:54,5.99,1
435,27-05-2005 17:17,3,732,27-05-2005 17:17,1.99,NULL
436,27-05-2005 17:21,267,941,27-05-2005 17:21,4.99,1
437,27-05-2005 17:47,525,391,27-05-2005 17:47,5.99,NULL
438,27-05-2005 17:52,249,926,27-05-2005 17:52,6.99,1
439,27-05-2005 17:54,319,78,27-05-2005 17:54,2.99,NULL
440,27-05-2005 18:00,314,973,27-05-2005 18:00,4.99,1
441,27-05-2005 18:11,54,346,27-05-2005 18:11,4.99,0.5
442,27-05-2005 18:12,403,319,27-05-2005 18:12,2.99,1
443,27-05-2005 18:35,547,439,27-05-2005 18:35,8.99,0.5
444,27-05-2005 18:39,239,158,27-05-2005 18:39,2.99,NULL
445,27-05-2005 18:42,293,382,27-05-2005 18:42,0.99,NULL
446,27-05-2005 18:48,401,426,27-05-2005 18:48,4.99,0.5
447,27-05-2005 18:57,133,850,27-05-2005 18:57,2.99,NULL
448,27-05-2005 19:03,247,586,27-05-2005 19:03,3.99,NULL
449,27-05-2005 19:13,172,540,27-05-2005 19:13,3.99,0.5
450,27-05-2005 19:18,247,296,27-05-2005 19:18,6.99,NULL
451,27-05-2005 19:27,87,45,27-05-2005 19:27,4.99,NULL
452,27-05-2005 19:30,127,656,27-05-2005 19:30,0.99,1
453,27-05-2005 19:31,529,967,27-05-2005 19:31,2.99,1
454,27-05-2005 19:31,575,767,27-05-2005 19:31,4.99,NULL
455,27-05-2005 19:43,343,735,27-05-2005 19:43,3.99,NULL
456,27-05-2005 19:50,92,370,27-05-2005 19:50,4.99,1
457,27-05-2005 19:52,300,516,27-05-2005 19:52,0.99,1
458,27-05-2005 19:58,565,736,27-05-2005 19:58,6.99,NULL
459,27-05-2005 20:00,468,130,27-05-2005 20:00,0.99,1
460,27-05-2005 20:02,240,921,27-05-2005 20:02,2.99,0.5
461,27-05-2005 20:08,447,450,27-05-2005 20:08,2.99,1
462,27-05-2005 20:10,364,502,27-05-2005 20:10,5.99,NULL
463,27-05-2005 20:11,21,181,27-05-2005 20:11,3.99,0.5
464,27-05-2005 20:42,193,290,27-05-2005 20:42,0.99,NULL
465,27-05-2005 20:44,261,4,27-05-2005 20:44,3.99,NULL
466,27-05-2005 20:57,442,388,27-05-2005 20:57,0.99,1
467,27-05-2005 21:10,557,75,27-05-2005 21:10,4.99,NULL
468,27-05-2005 21:13,101,583,27-05-2005 21:13,9.99,NULL
469,27-05-2005 21:14,154,975,27-05-2005 21:14,5.99,1
470,27-05-2005 21:17,504,352,27-05-2005 21:17,4.99,NULL
471,27-05-2005 21:32,209,629,27-05-2005 21:32,0.99,1
472,27-05-2005 21:36,528,295,27-05-2005 21:36,0.99,NULL
473,27-05-2005 21:36,105,174,27-05-2005 21:36,7.99,NULL
474,27-05-2005 22:11,274,322,27-05-2005 22:11,2.99,1
475,27-05-2005 22:16,159,554,27-05-2005 22:16,2.99,NULL
476,27-05-2005 22:31,543,535,27-05-2005 22:31,1.99,NULL
477,27-05-2005 22:33,161,531,27-05-2005 22:33,3.99,NULL
478,27-05-2005 22:38,557,93,27-05-2005 22:38,4.99,NULL
479,27-05-2005 22:39,231,447,27-05-2005 22:39,6.99,1
480,27-05-2005 22:47,220,457,27-05-2005 22:47,3.99,NULL
481,27-05-2005 22:49,445,15,27-05-2005 22:49,2.99,NULL
482,27-05-2005 22:53,546,908,27-05-2005 22:53,6.99,1
483,27-05-2005 23:00,32,330,27-05-2005 23:00,4.99,1
484,27-05-2005 23:26,491,684,27-05-2005 23:26,2.99,0.5
485,27-05-2005 23:40,105,522,27-05-2005 23:40,2.99,NULL
486,27-05-2005 23:51,398,396,27-05-2005 23:51,4.99,1
487,28-05-2005 00:00,569,826,28-05-2005 00:00,4.99,1
488,28-05-2005 00:07,168,86,28-05-2005 00:07,4.99,1
489,28-05-2005 00:09,476,422,28-05-2005 00:09,4.99,NULL
490,28-05-2005 00:09,95,771,28-05-2005 00:09,4.99,1
491,28-05-2005 00:13,196,293,28-05-2005 00:13,2.99,NULL
492,28-05-2005 00:24,228,435,28-05-2005 00:24,4.99,NULL
493,28-05-2005 00:34,501,40,28-05-2005 00:34,0.99,NULL
494,28-05-2005 00:39,64,403,28-05-2005 00:39,4.99,1
495,28-05-2005 00:40,526,226,28-05-2005 00:40,4.99,NULL
496,28-05-2005 00:43,56,388,28-05-2005 00:43,2.99,NULL
497,28-05-2005 00:54,20,578,28-05-2005 00:54,6.99,NULL
498,28-05-2005 01:01,287,101,28-05-2005 01:01,0.99,1
499,28-05-2005 01:05,199,519,28-05-2005 01:05,7.99,1
500,28-05-2005 01:05,145,982,28-05-2005 01:05,0.99,NULL
501,28-05-2005 01:09,162,131,28-05-2005 01:09,4.99,NULL
502,28-05-2005 01:34,179,688,28-05-2005 01:34,0.99,1
503,28-05-2005 01:35,288,659,28-05-2005 01:35,4.99,NULL
504,28-05-2005 02:05,170,452,28-05-2005 02:05,0.99,1
505,28-05-2005 02:06,111,15,28-05-2005 02:06,2.99,NULL
506,28-05-2005 02:09,469,145,28-05-2005 02:09,7.99,NULL
507,28-05-2005 02:31,421,790,28-05-2005 02:31,0.99,1
508,28-05-2005 02:40,434,910,28-05-2005 02:40,5.99,NULL
509,28-05-2005 02:51,147,748,28-05-2005 02:51,0.99,0.5
510,28-05-2005 02:52,113,945,28-05-2005 02:52,0.99,NULL
511,28-05-2005 03:04,296,838,28-05-2005 03:04,5.99,1
512,28-05-2005 03:07,231,470,28-05-2005 03:07,8.99,1
513,28-05-2005 03:08,489,50,28-05-2005 03:08,2.99,0.5
514,28-05-2005 03:09,597,369,28-05-2005 03:09,8.99,NULL
515,28-05-2005 03:10,110,739,28-05-2005 03:10,7.99,1
516,28-05-2005 03:11,400,949,28-05-2005 03:11,1.99,NULL
517,28-05-2005 03:17,403,52,28-05-2005 03:17,0.99,1
518,28-05-2005 03:18,480,891,28-05-2005 03:18,0.99,0.5
519,28-05-2005 03:22,245,778,28-05-2005 03:22,7.99,NULL
520,28-05-2005 03:27,161,842,28-05-2005 03:27,5.99,NULL
521,28-05-2005 03:32,374,524,28-05-2005 03:32,0.99,1
522,28-05-2005 03:33,382,702,28-05-2005 03:33,2.99,NULL
523,28-05-2005 03:53,138,415,28-05-2005 03:53,2.99,1
524,28-05-2005 03:57,223,428,28-05-2005 03:57,2.99,NULL
525,28-05-2005 04:25,14,395,28-05-2005 04:25,5.99,NULL
526,28-05-2005 04:27,408,304,28-05-2005 04:27,2.99,NULL
527,28-05-2005 04:28,169,59,28-05-2005 04:28,3.99,1
528,28-05-2005 04:30,359,361,28-05-2005 04:30,3.99,NULL
529,28-05-2005 04:34,469,575,28-05-2005 04:34,4.99,NULL
530,28-05-2005 05:13,312,733,28-05-2005 05:13,0.99,NULL
531,28-05-2005 05:23,589,247,28-05-2005 05:23,0.99,NULL
532,28-05-2005 05:36,120,613,28-05-2005 05:36,0.99,NULL
533,28-05-2005 06:14,528,938,28-05-2005 06:14,5.99,NULL
534,28-05-2005 06:15,184,220,28-05-2005 06:15,4.99,NULL
535,28-05-2005 06:16,307,915,28-05-2005 06:16,4.99,1
536,28-05-2005 06:17,514,649,28-05-2005 06:17,4.99,1
537,28-05-2005 06:20,315,680,28-05-2005 06:20,8.99,NULL
538,28-05-2005 06:21,110,489,28-05-2005 06:21,1.99,1
539,28-05-2005 06:26,161,751,28-05-2005 06:26,0.99,NULL
540,28-05-2005 06:40,119,730,28-05-2005 06:40,6.99,0.5
541,28-05-2005 06:41,535,363,28-05-2005 06:41,2.99,NULL
542,28-05-2005 06:42,261,971,28-05-2005 06:42,6.99,NULL
543,28-05-2005 06:43,493,116,28-05-2005 06:43,7.99,0.5
544,28-05-2005 07:03,311,650,28-05-2005 07:03,6.99,1
545,28-05-2005 07:10,54,242,28-05-2005 07:10,3.99,0.5
546,28-05-2005 07:16,20,109,28-05-2005 07:16,1.99,NULL
547,28-05-2005 07:24,506,448,28-05-2005 07:24,8.99,NULL
548,28-05-2005 07:34,450,810,28-05-2005 07:34,3.99,NULL
549,28-05-2005 07:35,159,395,28-05-2005 07:35,1.99,NULL
550,28-05-2005 07:39,432,793,28-05-2005 07:39,5.99,NULL
551,28-05-2005 07:44,315,686,28-05-2005 07:44,4.99,NULL
552,28-05-2005 07:53,106,5,28-05-2005 07:53,3.99,1
553,28-05-2005 08:14,176,298,28-05-2005 08:14,3.99,NULL
554,28-05-2005 08:23,376,425,28-05-2005 08:23,0.99,1
555,28-05-2005 08:31,55,961,28-05-2005 08:31,4.99,1
556,28-05-2005 08:31,22,394,28-05-2005 08:31,4.99,NULL
557,28-05-2005 08:36,444,34,28-05-2005 08:36,0.99,NULL
558,28-05-2005 08:38,442,905,28-05-2005 08:38,6.99,1
559,28-05-2005 08:39,572,272,28-05-2005 08:39,7.99,NULL
560,28-05-2005 08:53,463,140,28-05-2005 08:53,1.99,NULL
561,28-05-2005 08:54,77,206,28-05-2005 08:54,2.99,1
562,28-05-2005 09:01,102,744,28-05-2005 09:01,1.99,NULL
563,28-05-2005 09:10,324,11,28-05-2005 09:10,3.99,1
564,28-05-2005 09:12,282,651,28-05-2005 09:12,0.99,NULL
565,28-05-2005 09:26,288,327,28-05-2005 09:26,5.99,NULL
566,28-05-2005 09:51,253,944,28-05-2005 09:51,6.99,0.5
567,28-05-2005 09:56,184,728,28-05-2005 09:56,1.99,NULL
568,28-05-2005 09:57,155,483,28-05-2005 09:57,2.99,NULL
569,28-05-2005 10:12,56,989,28-05-2005 10:12,6.99,NULL
570,28-05-2005 10:15,21,249,28-05-2005 10:15,0.99,0.5
571,28-05-2005 10:17,516,924,28-05-2005 10:17,1.99,NULL
572,28-05-2005 10:30,337,414,28-05-2005 10:30,4.99,0.5
573,28-05-2005 10:35,1,875,28-05-2005 10:35,0.99,0.5
574,28-05-2005 10:44,76,849,28-05-2005 10:44,1.99,NULL
575,28-05-2005 10:56,142,973,28-05-2005 10:56,9.99,NULL
576,28-05-2005 10:56,588,407,28-05-2005 10:56,2.99,1
577,28-05-2005 11:09,6,83,28-05-2005 11:09,2.99,NULL
578,28-05-2005 11:15,173,645,28-05-2005 11:15,2.99,NULL
579,28-05-2005 11:19,181,763,28-05-2005 11:19,6.99,NULL
580,28-05-2005 11:19,17,770,28-05-2005 11:19,2.99,1
581,28-05-2005 11:20,186,303,28-05-2005 11:20,1.99,1
582,28-05-2005 11:33,198,1000,28-05-2005 11:33,4.99,NULL
583,28-05-2005 11:48,386,588,28-05-2005 11:48,7.99,NULL
584,28-05-2005 11:49,69,398,28-05-2005 11:49,4.99,NULL
585,28-05-2005 11:50,490,775,28-05-2005 11:50,6.99,NULL
586,28-05-2005 12:03,77,200,28-05-2005 12:03,0.99,1
587,28-05-2005 12:05,64,309,28-05-2005 12:05,0.99,1
588,28-05-2005 12:08,89,19,28-05-2005 12:08,0.99,NULL
589,28-05-2005 12:27,308,920,28-05-2005 12:27,3.99,NULL
590,28-05-2005 13:06,462,104,28-05-2005 13:06,3.99,1
591,28-05-2005 13:11,19,83,28-05-2005 13:11,2.99,NULL
592,28-05-2005 13:21,244,139,28-05-2005 13:21,4.99,NULL
593,28-05-2005 13:33,16,393,28-05-2005 13:33,2.99,NULL
594,28-05-2005 13:41,538,608,28-05-2005 13:41,2.99,1
595,28-05-2005 13:59,294,130,28-05-2005 13:59,1.99,NULL
596,28-05-2005 14:00,589,179,28-05-2005 14:00,4.99,NULL
597,28-05-2005 14:01,249,976,28-05-2005 14:01,3.99,1
598,28-05-2005 14:04,159,130,28-05-2005 14:04,0.99,NULL
599,28-05-2005 14:05,393,898,28-05-2005 14:05,4.99,1
600,28-05-2005 14:08,332,344,28-05-2005 14:08,3.99,0.5
601,28-05-2005 14:08,429,708,28-05-2005 14:08,7.99,0.5
602,28-05-2005 14:15,590,287,28-05-2005 14:15,3.99,NULL
603,28-05-2005 14:27,537,715,28-05-2005 14:27,4.99,NULL
604,28-05-2005 14:37,426,348,28-05-2005 14:37,0.99,1
605,28-05-2005 14:39,501,920,28-05-2005 14:39,1.99,NULL
606,28-05-2005 14:48,299,768,28-05-2005 14:48,8.99,0.5
607,28-05-2005 15:02,554,561,28-05-2005 15:02,2.99,1
608,28-05-2005 15:03,494,925,28-05-2005 15:03,4.99,NULL
609,28-05-2005 15:04,150,646,28-05-2005 15:04,2.99,NULL
610,28-05-2005 15:15,500,795,28-05-2005 15:15,0.99,NULL
611,28-05-2005 15:18,580,273,28-05-2005 15:18,0.99,NULL
612,28-05-2005 15:24,161,471,28-05-2005 15:24,2.99,NULL
613,28-05-2005 15:27,595,60,28-05-2005 15:27,6.99,1
614,28-05-2005 15:33,307,63,28-05-2005 15:33,1.99,1
615,28-05-2005 15:35,533,745,28-05-2005 15:35,5.99,1
616,28-05-2005 15:45,471,220,28-05-2005 15:45,2.99,NULL
617,28-05-2005 15:49,372,900,28-05-2005 15:49,2.99,NULL
618,28-05-2005 15:50,248,972,28-05-2005 15:50,4.99,NULL
619,28-05-2005 15:52,407,544,28-05-2005 15:52,7.99,NULL
620,28-05-2005 15:54,321,533,28-05-2005 15:54,5.99,NULL
621,28-05-2005 15:58,239,253,28-05-2005 15:58,4.99,NULL
622,28-05-2005 15:58,109,514,28-05-2005 15:58,3.99,NULL
623,28-05-2005 16:01,495,271,28-05-2005 16:01,4.99,1
624,28-05-2005 16:13,569,800,28-05-2005 16:13,4.99,1
625,28-05-2005 16:35,596,634,28-05-2005 16:35,0.99,NULL
626,28-05-2005 16:58,584,100,28-05-2005 16:58,4.99,NULL
627,28-05-2005 17:04,241,93,28-05-2005 17:04,7.99,1
628,28-05-2005 17:05,173,552,28-05-2005 17:05,4.99,NULL
629,28-05-2005 17:19,94,334,28-05-2005 17:19,4.99,NULL
630,28-05-2005 17:24,417,277,28-05-2005 17:24,8.99,NULL
631,28-05-2005 17:36,503,539,28-05-2005 17:36,2.99,0.5
632,28-05-2005 17:37,442,284,28-05-2005 17:37,5.99,1
633,28-05-2005 17:37,360,11,28-05-2005 17:37,0.99,NULL
634,28-05-2005 17:40,428,577,28-05-2005 17:40,4.99,1
635,28-05-2005 17:46,42,360,28-05-2005 17:46,5.99,NULL
636,28-05-2005 17:47,239,916,28-05-2005 17:47,6.99,NULL
637,28-05-2005 18:14,250,347,28-05-2005 18:14,4.99,NULL
638,28-05-2005 18:24,372,589,28-05-2005 18:24,2.99,NULL
639,28-05-2005 18:25,198,914,28-05-2005 18:25,2.99,NULL
640,28-05-2005 18:43,465,110,28-05-2005 18:43,0.99,NULL
641,28-05-2005 18:45,396,776,28-05-2005 18:45,5.99,0.5
642,28-05-2005 18:49,157,28,28-05-2005 18:49,4.99,NULL
643,28-05-2005 18:52,240,682,28-05-2005 18:52,4.99,0.5
644,28-05-2005 18:59,316,938,28-05-2005 18:59,8.99,1
645,28-05-2005 19:14,505,687,28-05-2005 19:14,2.99,NULL
646,28-05-2005 19:16,185,417,28-05-2005 19:16,0.99,0.5
647,28-05-2005 19:22,569,753,28-05-2005 19:22,1.99,1
648,28-05-2005 19:25,253,762,28-05-2005 19:25,0.99,0.5
649,28-05-2005 19:35,197,387,28-05-2005 19:35,1.99,1
650,28-05-2005 19:45,281,958,28-05-2005 19:45,2.99,1
651,28-05-2005 19:46,266,162,28-05-2005 19:46,2.99,NULL
652,28-05-2005 20:08,43,267,28-05-2005 20:08,4.99,NULL
653,28-05-2005 20:12,327,25,28-05-2005 20:12,6.99,0.5
654,28-05-2005 20:15,23,502,28-05-2005 20:15,2.99,NULL
655,28-05-2005 20:16,287,73,28-05-2005 20:16,2.99,1
656,28-05-2005 20:18,437,624,28-05-2005 20:18,4.99,NULL
657,28-05-2005 20:23,65,186,28-05-2005 20:23,0.99,NULL
658,28-05-2005 20:23,103,708,28-05-2005 20:23,9.99,NULL
659,28-05-2005 20:27,207,303,28-05-2005 20:27,0.99,NULL
660,28-05-2005 20:53,578,309,28-05-2005 20:53,0.99,NULL
661,28-05-2005 21:01,51,486,28-05-2005 21:01,4.99,NULL
662,28-05-2005 21:09,166,650,28-05-2005 21:09,1.99,NULL
663,28-05-2005 21:23,176,870,28-05-2005 21:23,1.99,NULL
664,28-05-2005 21:31,523,18,28-05-2005 21:31,0.99,1
665,28-05-2005 21:38,415,227,28-05-2005 21:38,4.99,NULL
666,28-05-2005 21:48,437,676,28-05-2005 21:48,5.99,NULL
667,28-05-2005 21:49,596,174,28-05-2005 21:49,4.99,NULL
668,28-05-2005 21:54,484,772,28-05-2005 21:54,2.99,1
669,28-05-2005 22:03,313,804,28-05-2005 22:03,4.99,1
670,28-05-2005 22:04,201,51,28-05-2005 22:04,6.99,NULL
671,28-05-2005 22:04,14,230,28-05-2005 22:04,2.99,NULL
672,28-05-2005 22:05,306,152,28-05-2005 22:05,6.99,NULL
673,28-05-2005 22:07,468,383,28-05-2005 22:07,0.99,1
674,28-05-2005 22:11,87,254,28-05-2005 22:11,2.99,NULL
675,28-05-2005 22:22,338,282,28-05-2005 22:22,0.99,NULL
676,28-05-2005 22:27,490,506,28-05-2005 22:27,4.99,NULL
677,28-05-2005 23:00,194,995,28-05-2005 23:00,7.99,0.5
678,28-05-2005 23:15,269,818,28-05-2005 23:15,6.99,NULL
679,28-05-2005 23:24,526,201,28-05-2005 23:24,4.99,NULL
680,28-05-2005 23:27,482,901,28-05-2005 23:27,2.99,NULL
681,28-05-2005 23:39,531,735,28-05-2005 23:39,2.99,0.5
682,28-05-2005 23:53,148,694,28-05-2005 23:53,4.99,NULL
683,29-05-2005 00:09,197,443,29-05-2005 00:09,2.99,1
684,29-05-2005 00:13,461,711,29-05-2005 00:13,6.99,NULL
685,29-05-2005 00:17,172,304,29-05-2005 00:17,6.99,0.5
686,29-05-2005 00:27,411,532,29-05-2005 00:27,4.99,NULL
687,29-05-2005 00:32,250,377,29-05-2005 00:32,0.99,NULL
688,29-05-2005 00:45,162,898,29-05-2005 00:45,4.99,NULL
689,29-05-2005 00:46,571,162,29-05-2005 00:46,3.99,NULL
690,29-05-2005 00:54,85,580,29-05-2005 00:54,9.99,NULL
691,29-05-2005 01:01,433,879,29-05-2005 01:01,10.99,NULL
692,29-05-2005 01:32,18,174,29-05-2005 01:32,4.99,NULL
693,29-05-2005 01:42,190,138,29-05-2005 01:42,2.99,NULL
694,29-05-2005 01:49,399,129,29-05-2005 01:49,6.99,NULL
695,29-05-2005 01:50,528,930,29-05-2005 01:50,3.99,NULL
696,29-05-2005 01:59,19,450,29-05-2005 01:59,2.99,NULL
697,29-05-2005 02:04,387,861,29-05-2005 02:04,7.99,NULL
698,29-05-2005 02:10,109,309,29-05-2005 02:10,0.99,NULL
699,29-05-2005 02:11,246,26,29-05-2005 02:11,3.99,1
700,29-05-2005 02:18,117,111,29-05-2005 02:18,0.99,1
701,29-05-2005 02:26,112,82,29-05-2005 02:26,2.99,NULL
702,29-05-2005 02:27,475,560,29-05-2005 02:27,0.99,NULL
703,29-05-2005 02:29,269,249,29-05-2005 02:29,0.99,NULL
704,29-05-2005 02:44,330,576,29-05-2005 02:44,3.99,NULL
705,29-05-2005 02:48,257,616,29-05-2005 02:48,2.99,NULL
706,29-05-2005 03:05,60,493,29-05-2005 03:05,1.99,1
707,29-05-2005 03:18,252,179,29-05-2005 03:18,4.99,NULL
708,29-05-2005 03:23,127,688,29-05-2005 03:23,0.99,1
709,29-05-2005 03:48,479,537,29-05-2005 03:48,7.99,NULL
710,29-05-2005 03:48,518,43,29-05-2005 03:48,2.99,0.5
711,29-05-2005 03:49,215,1000,29-05-2005 03:49,4.99,NULL
712,29-05-2005 04:02,313,912,29-05-2005 04:02,2.99,1
713,29-05-2005 04:10,507,800,29-05-2005 04:10,4.99,0.5
714,29-05-2005 04:15,452,437,29-05-2005 04:15,2.99,NULL
715,29-05-2005 04:22,545,442,29-05-2005 04:22,3.99,NULL
716,29-05-2005 04:35,36,17,29-05-2005 04:35,0.99,0.5
717,29-05-2005 04:37,412,303,29-05-2005 04:37,0.99,1
718,29-05-2005 04:52,498,378,29-05-2005 04:52,2.99,NULL
719,29-05-2005 05:16,245,59,29-05-2005 05:16,2.99,NULL
720,29-05-2005 05:17,480,806,29-05-2005 05:17,6.99,0.5
721,29-05-2005 05:28,44,247,29-05-2005 05:28,0.99,1
722,29-05-2005 05:30,259,991,29-05-2005 05:30,6.99,1
723,29-05-2005 05:34,309,747,29-05-2005 05:34,0.99,NULL
724,29-05-2005 05:53,416,825,29-05-2005 05:53,3.99,NULL
725,29-05-2005 06:03,245,891,29-05-2005 06:03,2.99,NULL
726,29-05-2005 06:05,452,206,29-05-2005 06:05,1.99,NULL
727,29-05-2005 06:08,484,356,29-05-2005 06:08,2.99,1
728,29-05-2005 06:12,551,55,29-05-2005 06:12,2.99,1
729,29-05-2005 06:35,323,368,29-05-2005 06:35,2.99,NULL
730,29-05-2005 07:00,197,761,29-05-2005 07:00,3.99,1
731,29-05-2005 07:25,5,896,29-05-2005 07:25,0.99,NULL
732,29-05-2005 07:32,447,555,29-05-2005 07:32,0.99,1
733,29-05-2005 07:35,363,647,29-05-2005 07:35,3.99,NULL
734,29-05-2005 07:38,538,678,29-05-2005 07:38,4.99,1
735,29-05-2005 08:08,454,749,29-05-2005 08:08,7.99,NULL
736,29-05-2005 08:10,276,807,29-05-2005 08:10,3.99,NULL
737,29-05-2005 08:11,589,167,29-05-2005 08:11,4.99,NULL
738,29-05-2005 08:20,256,494,29-05-2005 08:20,4.99,NULL
739,29-05-2005 08:28,84,263,29-05-2005 08:28,6.99,NULL
740,29-05-2005 08:30,89,131,29-05-2005 08:30,5.99,NULL
741,29-05-2005 08:35,495,700,29-05-2005 08:35,4.99,1
742,29-05-2005 08:36,483,61,29-05-2005 08:36,6.99,0.5
743,29-05-2005 08:39,548,555,29-05-2005 08:39,4.99,NULL
744,29-05-2005 09:13,420,814,29-05-2005 09:13,4.99,NULL
745,29-05-2005 09:22,152,127,29-05-2005 09:22,4.99,1
746,29-05-2005 09:25,130,930,29-05-2005 09:25,2.99,1
747,29-05-2005 09:26,291,434,29-05-2005 09:26,4.99,NULL
748,29-05-2005 09:27,7,615,29-05-2005 09:27,2.99,NULL
749,29-05-2005 09:33,375,253,29-05-2005 09:33,4.99,NULL
750,29-05-2005 09:41,269,159,29-05-2005 09:41,4.99,NULL
751,29-05-2005 09:55,53,595,29-05-2005 09:55,0.99,0.5
752,29-05-2005 10:14,126,375,29-05-2005 10:14,4.99,1
753,29-05-2005 10:16,135,228,29-05-2005 10:16,3.99,1
754,29-05-2005 10:18,281,160,29-05-2005 10:18,2.99,1
755,29-05-2005 10:26,576,679,29-05-2005 10:26,2.99,NULL
756,29-05-2005 10:28,201,692,29-05-2005 10:28,5.99,NULL
757,29-05-2005 10:29,435,238,29-05-2005 10:29,7.99,1
758,29-05-2005 10:31,563,265,29-05-2005 10:31,4.99,NULL
759,29-05-2005 10:57,179,515,29-05-2005 10:57,6.99,1
760,29-05-2005 11:07,77,715,29-05-2005 11:07,5.99,1
761,29-05-2005 11:09,58,509,29-05-2005 11:09,0.99,NULL
762,29-05-2005 11:15,146,805,29-05-2005 11:15,7.99,NULL
763,29-05-2005 11:32,50,439,29-05-2005 11:32,4.99,NULL
764,29-05-2005 11:37,149,239,29-05-2005 11:37,4.99,NULL
765,29-05-2005 11:38,69,114,29-05-2005 11:38,1.99,NULL
766,29-05-2005 11:47,383,465,29-05-2005 11:47,8.99,NULL
767,29-05-2005 12:20,67,150,29-05-2005 12:20,2.99,1
768,29-05-2005 12:30,566,636,29-05-2005 12:30,4.99,0.5
769,29-05-2005 12:51,575,333,29-05-2005 12:51,2.99,NULL
770,29-05-2005 12:56,405,546,29-05-2005 12:56,4.99,NULL
771,29-05-2005 12:59,476,78,29-05-2005 12:59,2.99,NULL
772,29-05-2005 13:08,556,730,29-05-2005 13:08,5.99,NULL
773,29-05-2005 13:18,563,55,29-05-2005 13:18,5.99,NULL
774,29-05-2005 13:19,575,265,29-05-2005 13:19,4.99,NULL
775,29-05-2005 13:23,124,266,29-05-2005 13:23,0.99,0.5
776,29-05-2005 13:35,113,945,29-05-2005 13:35,0.99,NULL
777,29-05-2005 14:07,360,100,29-05-2005 14:07,4.99,NULL
778,29-05-2005 14:09,535,395,29-05-2005 14:09,3.99,NULL
779,29-05-2005 14:17,105,117,29-05-2005 14:17,6.99,NULL
780,29-05-2005 14:18,300,417,29-05-2005 14:18,3.99,1
781,29-05-2005 14:23,313,18,29-05-2005 14:23,0.99,1
782,29-05-2005 14:38,596,488,29-05-2005 14:38,1.99,NULL
783,29-05-2005 14:41,53,668,29-05-2005 14:41,5.99,0.5
784,29-05-2005 14:44,352,645,29-05-2005 14:44,2.99,NULL
785,29-05-2005 15:08,72,8,29-05-2005 15:08,4.99,NULL
786,29-05-2005 15:17,439,578,29-05-2005 15:17,9.99,NULL
787,29-05-2005 16:03,27,855,29-05-2005 16:03,2.99,NULL
788,29-05-2005 16:13,562,166,29-05-2005 16:13,2.99,NULL
